sujeto,tarea,epoca,PSD_mu_C3,PSD_mu_C4,PSD_beta_C3,PSD_beta_C4,ApEn_mu_C3,ApEn_beta_C3,ApEn_mu_C4,ApEn_beta_C4,Coh_mu_C3_C4,Coh_beta_C3_C4,CSP_mu_comp1,CSP_mu_comp2,CSP_beta_comp1,CSP_beta_comp2
sub-021,1,23,0.36254181895947557,0.4753632252833878,0.5453177368547747,0.41525174256885256,0.5521745669204781,0.8535111374368816,0.5347393232650268,0.8351596339015099,0.8337198878424281,0.7813213119904534,-1.111259889863293,-0.5499841504199643,-0.7617273452366292,-0.5972201629099398
sub-021,0,24,0.3273487972699302,0.4322871320019739,0.5975903959781772,0.47546688561475065,0.5718413669152178,0.8438463881717224,0.5601191761688078,0.9652156666717362,0.8315391648469483,0.730585044403378,-1.0669887066147763,-0.9824581503024278,-1.1458635586362254,-0.6577774712463695
sub-021,1,25,0.296349585750842,0.30643620120093246,0.6311745587866792,0.5904306770326279,0.5384542868911222,0.7804868822346389,0.559154871361832,0.8112367323247103,0.786706818672609,0.7630253031690414,-0.147487578526975,-0.9872849075985755,-1.028372982497964,-0.0697852767709808
sub-021,0,26,0.3307773940221311,0.3384988502870171,0.5512417316900823,0.5443014919355116,0.5636539254822899,0.838594301694136,0.530324728678012,0.7938410778386675,0.7724557254666998,0.6613227788392813,0.019105751968953748,-0.555698019440263,-0.4477132118809343,-0.27083160837744696
sub-021,2,27,0.2903979765711504,0.21644794988284027,0.575181965408477,0.6292956213493732,0.5419047175052834,0.8354441958163674,0.5529516605727034,0.8908686933099279,0.8772839126552436,0.6794951937534065,-0.3541829941571164,-0.9105203265216999,-0.3745874447768581,-0.3181202874319342
sub-021,0,28,0.1892106319960929,0.20501775295529215,0.7065325563019879,0.6646941668317992,0.5684700484884115,0.7904620259186483,0.5641532249573498,0.8215655437641889,0.8452212174608635,0.7022621174450795,-0.3229356691914908,-0.20080366552513648,-0.45247910824811777,-0.053674740853668954
sub-021,1,29,0.35177567523287534,0.2579445693694021,0.49192730509250543,0.5902966688175549,0.5510120591168581,0.9315356460947406,0.5629763364797356,0.9127013076024735,0.7533275927585706,0.7678104658710752,-0.6895747175634042,-0.38169159494589155,-0.6573651076679101,-0.5750917411708976
sub-021,0,30,0.24769338408585492,0.2854365429061569,0.5744759675596972,0.5879174321050591,0.5368445756393565,0.856325852803085,0.5601371967783324,0.8157909514546846,0.8682237722811502,0.7597373399156233,-0.9491512938252524,-1.0690745995575461,-0.7637055148299645,-0.7487124589084571
sub-021,2,31,0.3807579706623206,0.3972663138947039,0.4681559148634312,0.46410903034903156,0.5462820065625342,0.825519220689853,0.5498986127393435,0.7820659048829732,0.89347526375872,0.7140212892578268,-1.0094044955083794,-0.6742731246024516,-0.6174686073554061,-1.131934181370307
sub-021,0,32,0.3608981948571881,0.3589108097832462,0.5517150759341627,0.5588976322886912,0.5310761411820146,0.8819699621015253,0.5453353376368333,0.904187823891168,0.829848532921151,0.6681473666645337,-1.2246179418858716,-1.1416582041819054,-1.152264404427873,-1.1299915519317152
sub-021,1,33,0.31745038469379355,0.28528110733637596,0.4695289213489368,0.5321805647124753,0.5672972346480902,0.7441129464076406,0.5582892389558056,0.7692765372642745,0.9094324972422121,0.8305798000307646,-0.7534534248823441,-1.2387896658913886,-1.1095132177345883,-1.0000258533813398
sub-021,0,34,0.3368474291778927,0.31293304984648707,0.5826817388204664,0.5899285727383573,0.5584683811940705,0.7824122226238606,0.5384394391872935,0.7749653868410658,0.7898812950646792,0.6020399118130391,-0.9558790569539489,-0.3953510037333209,-0.5485590552440449,-0.9670884259052546
sub-021,1,35,0.42563125467407387,0.4224065563190277,0.45708032428531514,0.4684460356557401,0.5479594623382908,0.7623370941169823,0.566987653427447,0.8270445112567346,0.807908785327887,0.6979977729068149,-0.9147051119445662,-1.0874841033784879,-1.332353651535941,-0.8980618156253302
sub-021,0,36,0.24652006753141428,0.27385273498971624,0.6241559906350894,0.5735317216680802,0.5481644947332862,0.7520241861872083,0.5818365680211319,0.8321560752852379,0.6675921935892156,0.6972411047037763,-0.6725003759725873,-0.725297107785548,-0.7370692977321226,-0.6882332712314477
sub-021,2,37,0.24003352081250337,0.14779393787606251,0.6941458169395947,0.7920454609677932,0.5186894801835011,0.668633511854464,0.5657051228541685,0.7103979974728922,0.8345081635755984,0.7662939958525252,-1.0967865568598254,-1.5959206477351742,-0.6622119584314295,-0.7374307977807365
sub-021,0,38,0.46612211938337955,0.29443439215946243,0.45385892276410117,0.6098602260232426,0.5803886406123233,0.8111107717516624,0.5651322301565962,0.7872434745625156,0.6872166373228353,0.6863184305373863,-0.8478898991502427,-0.6630502785307665,-0.5601134014842147,-1.0437107648874961
sub-021,1,39,0.46641046600638436,0.39673891553299967,0.4553480287897539,0.5424427582878828,0.5740730332531849,0.7711547022712266,0.5881767439453696,0.8073251057782427,0.7724664218123305,0.6904851681759435,-0.6101128251687986,-0.6329795598817864,-0.8902337142044173,-0.8460915062162866
sub-021,0,40,0.3880197576929953,0.4094211710285044,0.5595218703832446,0.4801706829020556,0.5622262049014402,0.8023858486055913,0.595766581168979,0.7754610281356307,0.7350803748067721,0.6927875344722643,-1.0047268017566926,-0.7645042268413266,-0.6131388869916461,-0.9283951755862858
sub-021,2,41,0.2488158983642383,0.33002246422185877,0.5984208624809584,0.6201878969696688,0.5641592748359456,0.7571742769236383,0.5876291630855048,0.8153792728794214,0.7787892244915493,0.721050366631825,-0.8829428799203983,-0.34522135752930566,-0.5085386852546663,-0.6613360026048748
sub-021,0,42,0.3151862983287603,0.30273884570209136,0.6042554291634347,0.5700297888460704,0.544345634793431,0.7709320070228722,0.5414516790985222,0.7947777766176847,0.7487957368001281,0.5605628282445743,-0.4928945135551185,-0.5216947771007726,-0.04435884206740235,-0.5936658408374693
sub-021,1,43,0.34637500495404916,0.2738268880322922,0.5212048847018297,0.6102959447396626,0.5483642271626348,0.7476044886831286,0.5573619784525361,0.7678767091971785,0.6960898395080366,0.6097039973238253,-0.793204735554163,-0.9828478042609075,-0.5116292816195656,-0.8865306463328113
sub-021,0,44,0.4892154918220147,0.3864178547071095,0.3401116928043486,0.48061405446476513,0.538861327437075,0.772177405991842,0.5396116657395824,0.8580617120031979,0.897959552489639,0.6871078364354862,-0.38333291149930093,-0.45050578156476495,-0.2550966735107498,-0.6438912025336254
sub-021,2,45,0.4424015462861125,0.4976862401796654,0.46316213044418386,0.41196683349199403,0.5496697548454823,0.6899233061347609,0.545511279659673,0.7462972054383954,0.9083551336267419,0.6634997750260497,-0.6918637920879442,-1.116397191079598,-0.5823761485066673,-0.611064518438306
sub-021,0,46,0.4309424141117213,0.35793283054893227,0.5031221840697329,0.5426776366360164,0.5514513200837503,0.7712067501806246,0.5551966516065141,0.7939958039417565,0.8538720084044562,0.7152659463971917,-0.7885331036776123,-0.7775988217656479,-0.5927557705112652,-0.686379285380053
sub-021,1,47,0.3562700212783397,0.31316812972554536,0.4997260748653229,0.5417491815880137,0.533088267912945,0.7708223255937305,0.5609746656936805,0.8260536704780472,0.8431832007599,0.7066008310339251,-1.0115717634273342,-0.8341671841729191,-1.0531852363692171,-1.0992125615828126
sub-021,0,48,0.3308829391154631,0.48464354044337016,0.5377985874349143,0.42771915089425694,0.5401451945560045,0.7386819305356154,0.5791044507638023,0.821073270227906,0.7191260937334776,0.6806178872125435,-0.44423995836262253,0.08723814385394348,-0.269772692198649,-0.5868006349488578
sub-021,2,49,0.34044356909243717,0.3575405309207107,0.5397727229876207,0.5897990505238284,0.5555863537153791,0.845488419677078,0.5504634143453448,0.8562395790853623,0.8024767623992961,0.759723654841587,-0.7948304130135241,-0.6630242425639948,-0.4780352492051324,-0.8566832573263031
sub-021,0,50,0.34411225544685314,0.4047750648195898,0.5591002202774124,0.4998857300906646,0.5505763407097866,0.7748653116909501,0.545583814121219,0.8140718624788494,0.8832971610520622,0.6959438583172975,-1.1605879944952509,-0.7131496501192194,-0.751170851773737,-0.8690005686320473
sub-021,2,51,0.39374994941384056,0.30948045261708446,0.4587714002087977,0.5792119898874343,0.5514100523719074,0.8619193710397681,0.5827121193301097,0.8160933348524759,0.8411823294109712,0.6954235993346606,-0.9015691622386591,-0.5484194176710684,-0.4859497979629329,-1.0520842692795647
sub-021,0,52,0.3236838738278569,0.3325001110844293,0.5949690255475327,0.5827474556312113,0.5477986059524911,0.8343844621554468,0.554161371882504,0.85379157179967,0.8112775218903566,0.7332497769505554,-0.9850109360468957,-0.803983878849343,-0.606233352258828,-0.7032982383823987
sub-021,1,53,0.21288781792890277,0.21582452427716237,0.6733943647142226,0.6180977977902968,0.560098941388858,0.7257515156148493,0.5786224463974414,0.8042266506785993,0.8039271523895871,0.8286333465507801,-0.7593569663977532,-1.2948143730219572,-1.150485330026087,-0.7334171861622638
sub-021,0,54,0.3725594435961666,0.38329621161850075,0.5295766956437971,0.5456818101694951,0.5562323538895555,0.7688750854681645,0.5562471061596512,0.7684613199389965,0.7875625280931055,0.6687714251596449,-0.8010770900604499,-0.3724645454455201,-0.40053260192924917,-0.7188444630867019
sub-021,2,55,0.3373191531731227,0.2633658499868614,0.5635706729262033,0.653068354810309,0.5654208973453079,0.8386066567169861,0.5613514852830241,0.7943235963005755,0.6340399987585409,0.6577543832023381,-0.8431527728360987,-0.41168201058825293,-0.3400529505637217,-0.9215989066961728
sub-021,0,56,0.22659465660528516,0.22655932172670826,0.6313771201213697,0.5895649504832178,0.5656531835824126,0.7652229849456873,0.5649085690198832,0.8311746659708446,0.5731359538466371,0.593139704375267,-1.0503442424729603,-0.5403118114665124,-0.6807194121879531,-0.9275526603449734
sub-021,1,57,0.39883854459570933,0.35152119197998843,0.5031102460082806,0.5758710442694861,0.5352599120441779,0.7870129322446671,0.5475449225860989,0.8128186436600142,0.8681477300755681,0.732436691160389,-0.582587433460725,-0.8483609648823203,-0.7725999825649166,-0.8199412610071751
sub-021,0,58,0.453252748955669,0.44782521563999705,0.46607852506631886,0.5054217313461669,0.5786212965995925,0.7963688350850218,0.5545837036517933,0.7593773099790031,0.8342255482432311,0.6685338498289631,-0.8480417466697454,-0.2508801261783674,-0.4211979141592805,-0.9069145316589263
sub-021,1,59,0.3656788547410601,0.30157544733455544,0.571783526386579,0.6007904496307683,0.534243698784981,0.7173607772853119,0.5624684841681242,0.7500706655675327,0.7886529059974144,0.6941446414075498,-0.5812817624129735,-0.8236862261867491,-0.5536703595408318,-0.8506403025332886
sub-021,0,60,0.3739307948945998,0.31926428473900054,0.4305697676275073,0.4997623627847582,0.5790483283864161,0.8456660168582077,0.5365594332880939,0.8663347417929437,0.726532410650426,0.7174935736549711,-0.44498923614838537,-1.1194842431555891,-0.9893774462396365,-0.5297660203870914
sub-021,1,61,0.28405199053183633,0.2525190400443746,0.567127682595507,0.5996617308119017,0.568438564761717,0.795308193647486,0.5938341651047674,0.8729253062271329,0.805034007985071,0.7494179401155308,-0.43523456551170653,-1.454509017824206,-1.1727837100945377,-0.36311294258229293
sub-021,0,62,0.1871506425703712,0.18706251360265735,0.681472733657339,0.6691551962856443,0.5656769463853495,0.8561335273108961,0.5466718718577912,0.8805872652505302,0.814140374796992,0.6930606653416801,-0.7199134875244448,-1.3467284735383966,-1.0328687897242115,-0.6154555902344201
sub-021,2,63,0.36253845293822023,0.29952461165694644,0.4933962929591111,0.5319672213620719,0.5828685610184325,0.880489641975772,0.5695497029869241,0.9010594872576014,0.8046065890098903,0.7834809279227164,-0.6301915973633484,-1.2798144683517407,-1.2806563508880209,-0.6456113245861455
sub-021,0,64,0.46707347680735234,0.43454870640183374,0.4159873483528345,0.48740418706634575,0.5765001884095216,0.8376355503668202,0.564198877320758,0.8300786513308474,0.8368807945034978,0.7348737385506471,-0.37398735377212516,-0.7746558709339848,-0.8958545580903833,-0.5523187654205785
sub-021,2,65,0.29585831417000535,0.266928500658617,0.540031475133523,0.6349019156474877,0.5708864491628449,0.8665136247995298,0.5861709850125596,0.8198726241041747,0.6399477361778916,0.7581504440390742,0.005940085089993887,-0.7354736238279683,-0.5291984133304646,-0.39698463866750777
sub-021,0,66,0.34148964253436226,0.39833486009960656,0.5523310194905703,0.4864724122620909,0.5623007109539291,0.8679386050779598,0.5637939539702965,0.8587419997808992,0.8400100281350246,0.7564697176435153,-0.19905518855363977,-0.5147339821631224,-0.6121400088070478,-0.31556699079835
sub-021,1,67,0.23620247685857218,0.22776427097435972,0.5827461469002773,0.6093230942697578,0.5985290889270218,0.886398366171445,0.5659365432429428,0.8604958841343748,0.7428205380241646,0.7437802379789804,-0.29414496915856014,-0.9709370278181855,-0.7393524249315424,-0.39060702933422015
sub-021,0,68,0.5226679894406597,0.4731453759275971,0.3909477939451674,0.4243782406229949,0.5672773748042208,0.797168868913464,0.5529541921395942,0.7999886364300917,0.8512550863173408,0.6363841272006381,-0.2722059847576989,-0.2670848551074518,-0.1836675497117928,-0.3779956351497506
sub-021,1,69,0.3633904464707661,0.4488443563023256,0.5544034013493193,0.46735053607304167,0.5530947587775139,0.8886857618649024,0.5645991424171433,0.9120999636620288,0.7516733258369004,0.7442611060102825,-1.0710367763290396,-1.2491587003445543,-1.505831765706114,-0.9908548643199462
sub-021,0,70,0.1838819371836496,0.2937230664607038,0.6971921000863273,0.5743574513313077,0.5686569248336344,0.9224613823349808,0.5734498787728639,0.8599287943274598,0.6469372851953241,0.7263701370123485,-0.908420232559189,-0.655384332312382,-0.8629544556477748,-0.8766294122349247
sub-021,2,71,0.1702227533898059,0.24166332119201842,0.7139794971731063,0.6459432500045127,0.580429631170869,0.7570544332417799,0.5595520276770487,0.7523513904779007,0.6911876928829751,0.6671872135594049,-0.8734850430802942,-0.7693889334399843,-0.3118459823484663,-0.532328427882015
sub-021,0,72,0.381578399874663,0.3065358102858836,0.5088081543180332,0.5264515773950507,0.5407873727960006,0.8379598786349813,0.5755059106117018,0.8296160161459536,0.7778006944492203,0.6654808453859259,-0.802160331594409,-0.8707406430503922,-0.4939474231753231,-0.5548833045685773
sub-021,1,73,0.25273308403761763,0.28149211457009043,0.697095369042577,0.6404806395883487,0.5403235198159928,0.7946328367084439,0.5757872976953538,0.7929890104086663,0.6812853128379276,0.751707213020103,-0.8565016504374113,-0.5832100004382766,-0.569647033499261,-0.6010042201269231
sub-021,0,74,0.31064907893997884,0.31872044208340744,0.5754127107965075,0.567966406009185,0.5568011850540371,0.9045197887679786,0.5437477905657433,0.8558414226979085,0.789142236819063,0.7072066118691052,-0.7652836998513255,-0.41033317277796205,-0.17120948507163075,-0.672041256316726
sub-021,2,75,0.39997127130805765,0.27278613432586357,0.5421496519554838,0.6714414434105975,0.5593941439806516,0.9099552084868616,0.5434067691180915,0.8750802480899482,0.8177288161050789,0.7187623089203569,-1.1000885596749383,-1.2627153634829582,-0.8350511134909946,-0.8437090504111532
sub-021,0,76,0.35070000371893995,0.499912689676083,0.46217967738649857,0.35999666153171783,0.5796501842990618,0.7837938009329628,0.5811240126228583,0.8121240405400014,0.6834758213926341,0.6612652127124329,-0.11428054190115493,0.17344784982569533,-0.07400498917811392,-0.22128740513251263
sub-021,1,77,0.319615279496722,0.2972803890211693,0.5324176606687124,0.533544038179354,0.5956364530709237,0.8357389035617535,0.6047783320140079,0.8263248588228373,0.716212454717934,0.6903557828321649,-0.4298784907139995,-0.5422445988644146,-0.6567860404985136,-0.42924542447123815
sub-021,0,78,0.2975209344569409,0.30207033839802255,0.6159777282228927,0.6331107448702575,0.5623954604383963,0.7963543541215286,0.5878722395195304,0.7533078594775624,0.7216492461820603,0.7597936136369142,-0.1451475961632698,-0.3303371237791433,-0.09608284408773772,-0.1910494381871196
sub-021,2,79,0.5183308998409735,0.4602225573460738,0.3832001801708323,0.47432467800393235,0.5950662956976265,0.874710273400737,0.5627155993945125,0.8697079426574836,0.6209110297323579,0.6433890271114944,-0.27852785850947814,0.008329545682040883,-0.2269689316362195,-0.7269984980808185
sub-021,0,80,0.39093186563954574,0.4254416810722587,0.544038746359492,0.5130142132273809,0.5741377021752379,0.8527547969769689,0.5474621489308991,0.8503266595855568,0.8686745874644676,0.763626210333748,-0.2615346525943049,-0.8616889343367634,-0.7820744690676406,-0.36488999646369413
sub-021,1,81,0.31035341819550577,0.42080559449699156,0.48905730236249456,0.40021020848467753,0.5825285799678355,0.801845789348687,0.5773724772064139,0.8255345668205667,0.6941169137836586,0.7137269807251416,-0.6469259877460254,0.007233173770954439,-0.44985959203677106,-0.6473335650290253
sub-021,0,82,0.3363679499885497,0.2321633121966339,0.44917249693904077,0.5309991185542884,0.589760570127642,0.9381623565955062,0.5684517011601589,0.9126968732889287,0.8472139415277158,0.7212469072726003,0.0006825265431739437,-0.8974987949001163,-0.504753536325593,-0.22361027621964524
sub-021,2,83,0.32312790400341485,0.32815983984429326,0.5750551094965377,0.5881183049924656,0.5290769123435108,0.8389221999769632,0.5433484551948728,0.823129300056769,0.9132449823647436,0.7631184335395454,-0.8148400596602141,-1.0563074478798282,-0.8232609665542834,-0.5032293459335402
sub-021,0,84,0.40496562896179117,0.3918139759809684,0.4813448004181105,0.5121069728670019,0.5815739989288886,0.8855807873119463,0.5580073312972482,0.8882331184213088,0.8451212767563747,0.6971250317557982,-0.683859320682561,-0.9436626969761898,-0.6252954176698626,-0.5259798481857088
sub-021,2,85,0.29005803057933005,0.4333012054173912,0.5711351342940053,0.4623316840733127,0.5766209034451149,0.8854387612385519,0.5585657358061136,0.8134970707427476,0.7768511100136934,0.6908320948282921,-0.5719370731158325,-0.680497069972173,-0.6603114488448355,-0.37037975428073694
sub-021,0,86,0.2720818255136744,0.24808262130839015,0.6054979971912396,0.6512799276844252,0.5671023494999394,0.8903081784840037,0.5306448154425247,0.8290248628370298,0.816527389852128,0.778047594722848,-0.4546478331573206,-0.9397231402229967,-0.6919040161408527,-0.08573901964253025
sub-021,1,87,0.2738821082666417,0.3159999010978432,0.6305123145036026,0.6281947216042303,0.546791674405974,0.829636005891321,0.5841961329418504,0.8405538927229799,0.6843162630830415,0.7444483769247687,-0.07207625005873063,-0.6432805763598923,-0.5558340971057187,-0.10826033426073986
sub-021,0,88,0.3799986281083055,0.4112328569217224,0.37835963588003,0.43231492426312335,0.5567522385560353,0.8916650472185781,0.5802936217316899,0.8846444969946061,0.7684156158292211,0.7421934848167583,0.30723596997874053,-0.6269137589830008,-0.7712134778980148,-0.19083070203031696
sub-021,1,89,0.45768701225323954,0.4069077039475954,0.46578827292373626,0.50711139818181,0.584553252811002,0.8359665802808731,0.5816812727387837,0.8353021973671124,0.704449765129764,0.6891376197705679,0.250919060740556,0.011262828361110437,-0.1907069182875405,-0.043308189964719856
sub-022,0,0,0.2982530116592387,0.3558865780485976,0.4587239966792015,0.4218306246692893,0.561982593899975,0.9036986922765591,0.5565068613363757,0.903774997075196,0.7747761625642192,0.6210999587608342,-1.076098528495415,-0.9178714675885536,-0.7799348631354415,-0.609469920875782
sub-022,1,1,0.19074150441957313,0.28313802530557325,0.5822489344794032,0.5589126683778305,0.569921539510513,0.980722066848088,0.5581262460633911,0.9337771222876343,0.566725807533956,0.6110237814409887,-1.3728996521361019,-1.0313882150203113,-1.1167229766185813,-1.0005580151674098
sub-022,0,2,0.3063382752020972,0.2887239589625843,0.5933018377598808,0.6168119488490348,0.5899581799901772,0.8856760026916453,0.5755920837541577,0.8821928232132699,0.7878153827436871,0.6062654810150991,-1.190718338387937,-1.3775794917104374,-0.6831353392355587,-0.9248244056215079
sub-022,2,3,0.2968132841730912,0.24878657861079384,0.5833379100995105,0.5650811309087497,0.5770697065026793,0.9449660493506835,0.5838435811161644,0.9379356095160878,0.5999956629099792,0.5984087319644449,-0.6909766074983791,-0.8196452809866086,-0.8608630245130127,-0.7998350493389879
sub-022,0,4,0.23508402129406042,0.34409160910805103,0.385104655691248,0.3822051765439558,0.6073419213610207,0.9623096304457253,0.5699396119539935,0.9819866069095404,0.7380267850570242,0.39810625437576985,-0.8578564652362725,-1.2785606647812608,-0.8820869661733727,-1.2486979433885965
sub-022,1,5,0.29446404413454424,0.3392151266358154,0.5618065508453913,0.5245261242354307,0.5852633771466689,0.8866054356683781,0.5829134470289548,0.8468331591196749,0.8444647341770228,0.6506327171668087,-0.34437046118295367,-0.7385694392398001,-0.6206354196883558,-0.5597236721728173
sub-022,0,6,0.4326592437616904,0.52496114072012,0.4501191905254869,0.3284832858594991,0.5696998036570489,0.8694848908508384,0.568419541815472,0.9170799120061188,0.7373824743679166,0.37475508807301894,-0.8945156331438043,-0.8699649420091028,-0.3359477100625127,-1.1076043305937733
sub-022,2,7,0.349814421328735,0.32064367916872005,0.5472830305044936,0.5518814741896026,0.5846875802503755,0.8707097280342531,0.5549348728826176,0.9150813456115339,0.6053028889579635,0.5707104422944853,-0.7123753968831196,-0.6091955446692129,-0.7776652694802038,-0.6984141959986837
sub-022,0,8,0.2704546222773047,0.4087924308870225,0.5307419922236369,0.46741710994467195,0.6021442914351245,0.947201149782936,0.5912385290649023,0.971546164473021,0.7030844580366344,0.4488867266593087,-0.9259564010070148,-0.9367390478558352,-0.6356446340921137,-1.0361536450436846
sub-022,1,9,0.4195380689307816,0.34499187414652455,0.5090644451493405,0.5549891867006177,0.5875688585406991,0.8941615353455843,0.5665842233635079,0.9234964473086933,0.6405276055126145,0.6686860114285843,-0.9339065374755514,-0.6718792370014219,-0.6531746628460956,-0.7355993505817964
sub-022,0,10,0.23465153785466972,0.30960876723659636,0.7145914271407791,0.5994784768893457,0.5662296679315868,0.9822755801526881,0.5424782433620341,0.9813112030264586,0.34225599928607436,0.4607726435403049,-1.627916933218999,-0.7297896276451346,-0.4606231962285817,-0.7934354022999528
sub-022,2,11,0.4079589818633112,0.5187229298499633,0.4507887068601954,0.3726879297838205,0.5575853160563802,0.9501733970682542,0.5636874147493405,0.9129288808610427,0.5613870522245564,0.5222270809912838,-0.4024151839024134,-0.38721952724337105,-0.47476816297336,-0.6279265651187218
sub-022,0,12,0.3657641249549944,0.4373913654876417,0.5006311167768932,0.4961017915152204,0.5531491003194691,0.9515352143201747,0.5352801316295075,0.9935195948617954,0.6189036786137346,0.4423191453828466,-0.6219499513097748,0.11785938637557226,-0.22703617213188665,-0.9046299866794422
sub-022,1,13,0.25433813287240037,0.25144670300570976,0.6459841052972649,0.6780226670815394,0.5579467157237046,0.8765125715131994,0.5703887256667626,0.8529311700862561,0.7871297427699068,0.7125006622077145,-0.7552771665224995,-1.1107286721545522,-0.7029137772477495,-0.372623546840668
sub-022,0,14,0.35534866779970176,0.36155205414864877,0.5483707786031167,0.4329068927081575,0.5766230936736383,0.8964526088141529,0.588542242283963,0.9001594528834227,0.5602628218090865,0.40247118264120985,-0.8095883811441411,-0.6486854460918953,-0.367518534777563,-0.9405138441612483
sub-022,2,15,0.4200725112254882,0.5460439816805406,0.40762688904754896,0.29555262821450623,0.5509267909678788,0.8874137384146348,0.5698538002054745,0.9093162804664399,0.7381193737504137,0.5482204201672041,-0.8804495349766335,-0.8784005009639028,-0.8663896180841423,-1.0270779951029354
sub-022,0,16,0.2816081188625759,0.3305545854726482,0.5964330992353013,0.5309515777900485,0.5604674377407517,0.7787898017730956,0.5765843429345408,0.8838336980112409,0.6546219627044687,0.5346890450165925,-0.8712112043457741,-1.0173570324769743,-0.020547528421244854,-0.7046259131600016
sub-022,1,17,0.20788949317627212,0.3114956712699824,0.661337656457108,0.5643541363106088,0.5890999545987645,0.8947916311653925,0.578688806593707,0.8679455440086628,0.526312384434318,0.4739961073028081,-1.2016552734926405,-0.8691699510759333,-0.5188518586837515,-0.9129649942942117
sub-022,0,18,0.3085405438101674,0.2248483275096956,0.6018083165324668,0.6741507215383198,0.5531033807920522,0.8614392596592735,0.5868274994772547,0.8252289092668068,0.5525524932779331,0.5453920531451214,-0.7234711621891726,-0.5017570692038745,-0.12587774090413884,-0.3149813199008882
sub-022,2,19,0.486096624110708,0.4695934923586729,0.3492679424275032,0.4554100061681747,0.5891311664789836,0.9286662692677243,0.5581322400431667,0.8615254491442315,0.7234535416283797,0.5829708770754158,-0.5064621410816036,-0.5188099548404449,-0.6118660892119028,-0.5118870201109699
sub-022,0,20,0.33395755772256247,0.39468244022353083,0.5508842722135738,0.4632602850155774,0.548850480727276,0.9552917373805858,0.571668546139684,0.9351515913190269,0.5599832545677663,0.43778561338422683,-0.6766427335445107,-0.08384288742868085,-0.13636724172401032,-0.6524265351873788
sub-022,1,21,0.17378600247448658,0.18558793301846202,0.7807974345598523,0.7595032498929124,0.5541908426108311,0.826736913365953,0.5714735417094614,0.8895183659071231,0.8095797490436276,0.6167557979975503,-0.4553026490011684,-0.7228052242190154,-0.365870238542518,-0.4693033172586838
sub-022,0,22,0.47637450483906363,0.3095531625948149,0.41097978181914385,0.5331435523926837,0.5668051762433355,0.9628869439968408,0.5727087699735449,0.9740723283561028,0.7441449330722508,0.4206165168890336,-0.5164916284310642,-0.9064250449351379,-0.31746270812987,-0.7599868742575714
sub-022,2,23,0.3361928456659456,0.3500976381504025,0.5849515155832833,0.5600133351862808,0.592722803334579,0.9159384738798471,0.5700836161505509,0.8934925457340208,0.705385069642318,0.6607110614510844,-0.8362944310467176,-0.986952667703586,-0.8026415661951507,-0.617350078703342
sub-022,0,24,0.2500824113842584,0.285119434548555,0.5882003500600916,0.5323205873262804,0.565297752289394,0.8799137308437421,0.5613254751376653,0.8776212173352675,0.6597373781088787,0.550938560867431,0.20064374817419486,-0.5102586757477701,-0.14260047646533228,-0.6256165080921587
sub-022,2,25,0.41101830380865834,0.4536512866855995,0.42452959214955616,0.43095755056183965,0.5760070882836041,0.9297552259424959,0.5714281892293647,0.9722167867987466,0.7012257578159008,0.5713611124400544,-0.49096703848674894,-0.5455882313957293,-0.7385577784215641,-0.7122483638537679
sub-022,0,26,0.359157917543537,0.4133066513654734,0.4543518048758012,0.37307000770421744,0.5940474209311297,0.9195530349048147,0.5647187992127627,0.9308334871037776,0.6615392358108374,0.5060727175298568,-0.93640705310795,-0.6887828855077095,-0.5220807679245127,-0.8762459715820824
sub-022,1,27,0.3544579985713184,0.36199642209065175,0.5761206531590458,0.5100027243511904,0.5783531401759445,0.9400974191290254,0.5972816491036039,0.9267795619994494,0.616707742060051,0.5079565168393264,-0.8155524540613068,-0.8277042780235054,-0.48405573799514984,-0.9004654169953407
sub-022,0,28,0.24706491739642317,0.25140020530211,0.6334316483703508,0.6586766432517074,0.5719616329196509,0.9787072522880198,0.5730344827365053,0.8737877622763994,0.7494254481879754,0.5132361303657312,-0.7998356231357487,-1.0941955978475568,-0.22061079982263357,-0.5188713444457167
sub-022,2,29,0.442589787692926,0.3932584000163122,0.4948982858881309,0.549409143627618,0.5753249259434261,0.9735049134254607,0.5476055944262375,0.9557753945323109,0.8012123963576973,0.5753985714070228,-1.0309236322805244,-1.0546757006044682,-0.7484644399121311,-0.8305391380222414
sub-022,0,30,0.41171829355105183,0.47146340443977086,0.4462165578552013,0.34385273575553466,0.5805061705380443,0.9522544263881061,0.5580881343701152,0.8827124370704782,0.7733483682086086,0.45690779805856,-0.8250256033610606,-0.3264669390071377,-0.6680399295237284,-0.6744294487631265
sub-022,1,31,0.3718913369848242,0.40048882693744,0.2839883307499508,0.22041184293003394,0.5906011068777386,0.9601893632158376,0.6034100368755762,0.9232750803906207,0.7185628109814314,0.6401656275675369,-0.06249223316550787,-0.6156759602938168,-0.8873928610740561,-0.7092776600084617
sub-022,0,32,0.426653730990964,0.42276185787381343,0.35459600429377536,0.41103857281382655,0.5727662693821922,0.9628937650450444,0.5599969722091003,0.9513190740743518,0.719958333280587,0.5057692611709063,-0.555018231104232,-0.7496887829193479,-0.9552827799204407,-1.0281276213974568
